age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,target,age_group,balance_group,day_group,duration_group,campaign_group,quarter
39,management,single,tertiary,no,26,yes,yes,cellular,21,52,1,0,"(34, 45]","(0, 100]","(20, 31]","(0, 60]","(0, 1]",q4
33,technician,single,secondary,no,920,yes,no,cellular,21,58,1,0,"(24, 34]","(500, 1000]","(20, 31]","(0, 60]","(0, 1]",q4
33,management,married,tertiary,no,1817,no,no,cellular,21,55,1,0,"(24, 34]","(1000, 3000]","(20, 31]","(0, 60]","(0, 1]",q4
32,services,married,secondary,no,1397,yes,no,cellular,21,224,3,0,"(24, 34]","(1000, 3000]","(20, 31]","(120, 240]","(2, 4]",q4
48,none,married,primary,no,0,no,no,cellular,21,213,2,0,"(45, 59]","(-10000, 0]","(20, 31]","(120, 240]","(1, 2]",q4
49,management,married,tertiary,yes,10,yes,no,cellular,21,226,1,0,"(45, 59]","(0, 100]","(20, 31]","(120, 240]","(0, 1]",q4
32,technician,single,secondary,no,6710,no,no,cellular,21,48,1,0,"(24, 34]","(5000, 10000]","(20, 31]","(0, 60]","(0, 1]",q4
44,other,divorced,tertiary,no,20179,yes,yes,cellular,21,163,1,0,"(34, 45]","(10000, 200000]","(20, 31]","(120, 240]","(0, 1]",q4
32,management,single,tertiary,no,1613,no,no,cellular,21,24,5,0,"(24, 34]","(1000, 3000]","(20, 31]","(0, 60]","(4, 6]",q4
39,services,married,primary,no,1601,yes,no,cellular,21,219,2,0,"(34, 45]","(1000, 3000]","(20, 31]","(120, 240]","(1, 2]",q4
37,management,married,tertiary,no,11391,yes,no,cellular,21,103,1,0,"(34, 45]","(10000, 200000]","(20, 31]","(60, 120]","(0, 1]",q4
35,technician,single,secondary,no,391,no,no,cellular,21,152,1,0,"(34, 45]","(200, 500]","(20, 31]","(120, 240]","(0, 1]",q4
34,none,married,tertiary,no,3037,yes,no,telephone,21,65,1,0,"(24, 34]","(3000, 5000]","(20, 31]","(60, 120]","(0, 1]",q4
30,management,married,secondary,no,-559,yes,yes,cellular,21,531,1,0,"(24, 34]","(-10000, 0]","(20, 31]","(360, 600]","(0, 1]",q4
43,services,married,primary,no,-88,yes,yes,cellular,21,94,2,0,"(34, 45]","(-10000, 0]","(20, 31]","(60, 120]","(1, 2]",q4
42,services,divorced,secondary,no,444,no,no,cellular,21,171,1,0,"(34, 45]","(200, 500]","(20, 31]","(120, 240]","(0, 1]",q4
30,services,single,secondary,no,677,yes,no,cellular,21,108,1,0,"(24, 34]","(500, 1000]","(20, 31]","(60, 120]","(0, 1]",q4
46,management,single,tertiary,no,653,no,yes,cellular,21,104,1,0,"(45, 59]","(500, 1000]","(20, 31]","(60, 120]","(0, 1]",q4
35,technician,single,tertiary,no,5301,no,no,cellular,21,937,2,1,"(34, 45]","(5000, 10000]","(20, 31]","(900, 1200]","(1, 2]",q4
43,admin,married,secondary,no,-150,no,yes,cellular,21,62,2,0,"(34, 45]","(-10000, 0]","(20, 31]","(60, 120]","(1, 2]",q4
56,none,married,secondary,yes,-1122,yes,yes,cellular,21,220,1,0,"(45, 59]","(-10000, 0]","(20, 31]","(120, 240]","(0, 1]",q4
59,management,married,secondary,no,42,no,no,cellular,21,40,1,0,"(45, 59]","(0, 100]","(20, 31]","(0, 60]","(0, 1]",q4
35,none,divorced,tertiary,no,100,no,no,cellular,21,50,1,0,"(34, 45]","(0, 100]","(20, 31]","(0, 60]","(0, 1]",q4
35,management,single,tertiary,no,175,yes,yes,cellular,21,53,1,0,"(34, 45]","(100, 200]","(20, 31]","(0, 60]","(0, 1]",q4
43,admin,divorced,tertiary,no,1440,yes,yes,cellular,21,149,1,0,"(34, 45]","(1000, 3000]","(20, 31]","(120, 240]","(0, 1]",q4
38,admin,married,secondary,no,505,yes,yes,cellular,21,119,1,0,"(34, 45]","(500, 1000]","(20, 31]","(60, 120]","(0, 1]",q4
50,admin,divorced,secondary,no,3240,no,no,cellular,21,144,2,0,"(45, 59]","(3000, 5000]","(20, 31]","(120, 240]","(1, 2]",q4
43,management,married,tertiary,no,13851,yes,no,cellular,21,259,1,0,"(34, 45]","(10000, 200000]","(20, 31]","(240, 360]","(0, 1]",q4
57,services,married,secondary,no,2658,yes,no,cellular,21,107,1,0,"(45, 59]","(1000, 3000]","(20, 31]","(60, 120]","(0, 1]",q4
33,services,single,secondary,no,3269,no,yes,cellular,21,381,1,0,"(24, 34]","(3000, 5000]","(20, 31]","(360, 600]","(0, 1]",q4
36,management,married,unknown,no,1597,yes,no,cellular,21,137,1,0,"(34, 45]","(1000, 3000]","(20, 31]","(120, 240]","(0, 1]",q4
31,admin,married,secondary,no,54,yes,no,cellular,21,226,1,0,"(24, 34]","(0, 100]","(20, 31]","(120, 240]","(0, 1]",q4
32,management,single,tertiary,no,1716,no,no,cellular,21,157,4,0,"(24, 34]","(1000, 3000]","(20, 31]","(120, 240]","(2, 4]",q4
33,admin,divorced,secondary,no,335,yes,no,cellular,21,347,1,0,"(24, 34]","(200, 500]","(20, 31]","(240, 360]","(0, 1]",q4
32,technician,married,secondary,no,253,yes,no,cellular,21,76,1,0,"(24, 34]","(200, 500]","(20, 31]","(60, 120]","(0, 1]",q4
47,technician,married,secondary,no,1059,yes,no,cellular,21,58,1,0,"(45, 59]","(1000, 3000]","(20, 31]","(0, 60]","(0, 1]",q4
39,none,married,tertiary,no,529,yes,yes,cellular,21,673,1,0,"(34, 45]","(500, 1000]","(20, 31]","(600, 900]","(0, 1]",q4
32,management,married,tertiary,no,2737,yes,yes,cellular,21,44,4,0,"(24, 34]","(1000, 3000]","(20, 31]","(0, 60]","(2, 4]",q4
55,other,married,primary,no,4,no,no,cellular,21,85,3,0,"(45, 59]","(0, 100]","(20, 31]","(60, 120]","(2, 4]",q4
34,management,married,tertiary,yes,0,no,yes,cellular,21,18,9,0,"(24, 34]","(-10000, 0]","(20, 31]","(0, 60]","(6, 10]",q4
34,other,married,tertiary,no,13354,no,no,telephone,21,26,5,0,"(24, 34]","(10000, 200000]","(20, 31]","(0, 60]","(4, 6]",q4
44,management,married,secondary,no,1138,yes,no,cellular,21,116,2,0,"(34, 45]","(1000, 3000]","(20, 31]","(60, 120]","(1, 2]",q4
39,management,married,tertiary,no,20932,no,no,cellular,21,127,2,0,"(34, 45]","(10000, 200000]","(20, 31]","(120, 240]","(1, 2]",q4
54,other,divorced,tertiary,no,5784,no,no,cellular,21,75,5,0,"(45, 59]","(5000, 10000]","(20, 31]","(60, 120]","(4, 6]",q4
31,management,single,tertiary,no,6542,yes,no,cellular,21,71,3,0,"(24, 34]","(5000, 10000]","(20, 31]","(60, 120]","(2, 4]",q4
31,none,married,tertiary,no,591,no,no,cellular,21,161,2,0,"(24, 34]","(500, 1000]","(20, 31]","(120, 240]","(1, 2]",q4
32,technician,single,secondary,no,5600,yes,no,cellular,21,77,1,0,"(24, 34]","(5000, 10000]","(20, 31]","(60, 120]","(0, 1]",q4
45,management,married,tertiary,no,3643,no,no,cellular,21,162,1,0,"(34, 45]","(3000, 5000]","(20, 31]","(120, 240]","(0, 1]",q4
30,other,married,secondary,no,581,yes,no,cellular,21,197,3,0,"(24, 34]","(500, 1000]","(20, 31]","(120, 240]","(2, 4]",q4
35,services,divorced,secondary,no,-718,yes,no,cellular,21,47,1,0,"(34, 45]","(-10000, 0]","(20, 31]","(0, 60]","(0, 1]",q4
59,management,married,tertiary,no,833,yes,yes,cellular,21,311,1,0,"(45, 59]","(500, 1000]","(20, 31]","(240, 360]","(0, 1]",q4
58,management,divorced,tertiary,no,26254,yes,no,cellular,21,53,1,0,"(45, 59]","(10000, 200000]","(20, 31]","(0, 60]","(0, 1]",q4
30,services,single,secondary,no,438,yes,no,cellular,21,98,1,0,"(24, 34]","(200, 500]","(20, 31]","(60, 120]","(0, 1]",q4
40,other,married,secondary,no,285,no,no,cellular,21,133,1,0,"(34, 45]","(200, 500]","(20, 31]","(120, 240]","(0, 1]",q4
41,other,married,primary,no,39,yes,no,cellular,21,549,2,1,"(34, 45]","(0, 100]","(20, 31]","(360, 600]","(1, 2]",q4
33,management,single,tertiary,no,437,yes,no,cellular,21,285,1,0,"(24, 34]","(200, 500]","(20, 31]","(240, 360]","(0, 1]",q4
51,management,divorced,tertiary,no,-79,yes,no,cellular,21,72,1,0,"(45, 59]","(-10000, 0]","(20, 31]","(60, 120]","(0, 1]",q4
40,blue-collar,married,primary,no,-616,yes,no,cellular,21,182,1,0,"(34, 45]","(-10000, 0]","(20, 31]","(120, 240]","(0, 1]",q4
34,management,married,tertiary,no,6203,no,no,telephone,21,34,2,0,"(24, 34]","(5000, 10000]","(20, 31]","(0, 60]","(1, 2]",q4
39,services,single,secondary,no,158,yes,no,cellular,21,183,1,0,"(34, 45]","(100, 200]","(20, 31]","(120, 240]","(0, 1]",q4
31,services,married,secondary,no,851,yes,no,cellular,21,158,1,0,"(24, 34]","(500, 1000]","(20, 31]","(120, 240]","(0, 1]",q4
48,other,single,secondary,no,1385,no,no,telephone,21,270,1,0,"(45, 59]","(1000, 3000]","(20, 31]","(240, 360]","(0, 1]",q4
38,technician,married,secondary,no,1,yes,no,cellular,21,57,5,0,"(34, 45]","(0, 100]","(20, 31]","(0, 60]","(4, 6]",q4
38,services,married,secondary,no,5293,yes,no,cellular,21,1199,3,0,"(34, 45]","(5000, 10000]","(20, 31]","(900, 1200]","(2, 4]",q4
57,admin,married,secondary,no,3944,no,no,cellular,21,36,2,0,"(45, 59]","(3000, 5000]","(20, 31]","(0, 60]","(1, 2]",q4
57,technician,married,secondary,no,7766,yes,no,cellular,21,220,1,0,"(45, 59]","(5000, 10000]","(20, 31]","(120, 240]","(0, 1]",q4
33,services,married,secondary,no,4402,yes,no,cellular,21,380,2,0,"(24, 34]","(3000, 5000]","(20, 31]","(360, 600]","(1, 2]",q4
57,management,married,tertiary,no,24498,no,no,cellular,21,161,5,0,"(45, 59]","(10000, 200000]","(20, 31]","(120, 240]","(4, 6]",q4
30,technician,single,tertiary,no,1028,yes,no,cellular,21,653,1,0,"(24, 34]","(1000, 3000]","(20, 31]","(600, 900]","(0, 1]",q4
30,admin,single,secondary,no,154,yes,no,cellular,21,24,2,0,"(24, 34]","(100, 200]","(20, 31]","(0, 60]","(1, 2]",q4
48,blue-collar,single,secondary,no,-552,no,yes,cellular,21,150,2,0,"(45, 59]","(-10000, 0]","(20, 31]","(120, 240]","(1, 2]",q4
45,blue-collar,divorced,primary,no,942,no,no,cellular,21,362,1,0,"(34, 45]","(500, 1000]","(20, 31]","(360, 600]","(0, 1]",q4
33,technician,single,tertiary,no,0,yes,no,cellular,21,654,1,1,"(24, 34]","(-10000, 0]","(20, 31]","(600, 900]","(0, 1]",q4
40,management,married,secondary,no,9047,yes,no,cellular,21,527,1,0,"(34, 45]","(5000, 10000]","(20, 31]","(360, 600]","(0, 1]",q4
48,blue-collar,married,primary,no,3837,no,yes,cellular,21,120,1,0,"(45, 59]","(3000, 5000]","(20, 31]","(60, 120]","(0, 1]",q4
39,management,married,tertiary,no,1654,no,yes,cellular,21,151,1,0,"(34, 45]","(1000, 3000]","(20, 31]","(120, 240]","(0, 1]",q4
36,technician,married,secondary,no,1497,no,yes,cellular,21,455,2,0,"(34, 45]","(1000, 3000]","(20, 31]","(360, 600]","(1, 2]",q4
54,blue-collar,married,secondary,no,-10,yes,no,cellular,21,490,2,0,"(45, 59]","(-10000, 0]","(20, 31]","(360, 600]","(1, 2]",q4
30,none,single,tertiary,no,2766,no,no,cellular,21,834,1,1,"(24, 34]","(1000, 3000]","(20, 31]","(600, 900]","(0, 1]",q4
30,other,married,primary,no,674,yes,no,cellular,21,72,2,0,"(24, 34]","(500, 1000]","(20, 31]","(60, 120]","(1, 2]",q4
47,other,married,secondary,no,318,no,no,cellular,21,83,1,0,"(45, 59]","(200, 500]","(20, 31]","(60, 120]","(0, 1]",q4
53,technician,married,secondary,no,1835,yes,no,cellular,21,184,2,0,"(45, 59]","(1000, 3000]","(20, 31]","(120, 240]","(1, 2]",q4
33,other,married,tertiary,no,87,yes,yes,cellular,21,141,4,0,"(24, 34]","(0, 100]","(20, 31]","(120, 240]","(2, 4]",q4
59,management,married,tertiary,no,261,yes,yes,cellular,21,124,1,0,"(45, 59]","(200, 500]","(20, 31]","(120, 240]","(0, 1]",q4
38,blue-collar,married,primary,no,0,yes,no,cellular,21,101,1,0,"(34, 45]","(-10000, 0]","(20, 31]","(60, 120]","(0, 1]",q4
52,management,married,tertiary,no,2428,yes,no,cellular,21,294,1,0,"(45, 59]","(1000, 3000]","(20, 31]","(240, 360]","(0, 1]",q4
34,technician,divorced,secondary,no,7,yes,yes,cellular,21,94,2,0,"(24, 34]","(0, 100]","(20, 31]","(60, 120]","(1, 2]",q4
56,other,married,primary,no,445,no,no,cellular,21,13,6,0,"(45, 59]","(200, 500]","(20, 31]","(0, 60]","(4, 6]",q4
32,blue-collar,married,primary,no,9750,yes,no,cellular,21,51,2,0,"(24, 34]","(5000, 10000]","(20, 31]","(0, 60]","(1, 2]",q4
54,none,married,primary,no,235,no,yes,cellular,21,353,2,0,"(45, 59]","(200, 500]","(20, 31]","(240, 360]","(1, 2]",q4
49,admin,divorced,secondary,no,6512,no,no,cellular,21,93,2,0,"(45, 59]","(5000, 10000]","(20, 31]","(60, 120]","(1, 2]",q4
39,admin,married,secondary,no,2319,no,no,cellular,21,48,1,0,"(34, 45]","(1000, 3000]","(20, 31]","(0, 60]","(0, 1]",q4
43,management,single,tertiary,no,146,no,no,cellular,21,50,1,0,"(34, 45]","(100, 200]","(20, 31]","(0, 60]","(0, 1]",q4
30,blue-collar,married,secondary,no,0,no,yes,cellular,21,718,1,0,"(24, 34]","(-10000, 0]","(20, 31]","(600, 900]","(0, 1]",q4
31,other,divorced,secondary,no,82,no,no,telephone,21,114,5,0,"(24, 34]","(0, 100]","(20, 31]","(60, 120]","(4, 6]",q4
34,management,married,tertiary,no,2594,yes,no,cellular,21,161,3,0,"(24, 34]","(1000, 3000]","(20, 31]","(120, 240]","(2, 4]",q4
43,management,married,tertiary,no,2083,no,no,cellular,21,120,2,0,"(34, 45]","(1000, 3000]","(20, 31]","(60, 120]","(1, 2]",q4
56,management,married,secondary,no,2811,no,no,cellular,21,150,2,0,"(45, 59]","(1000, 3000]","(20, 31]","(120, 240]","(1, 2]",q4
41,services,married,secondary,no,6687,yes,no,cellular,21,41,2,0,"(34, 45]","(5000, 10000]","(20, 31]","(0, 60]","(1, 2]",q4
36,blue-collar,married,secondary,no,3266,yes,no,cellular,21,94,1,0,"(34, 45]","(3000, 5000]","(20, 31]","(60, 120]","(0, 1]",q4
30,blue-collar,single,secondary,no,6900,no,no,cellular,21,816,1,0,"(24, 34]","(5000, 10000]","(20, 31]","(600, 900]","(0, 1]",q4
33,other,single,tertiary,no,3017,no,no,cellular,21,240,3,0,"(24, 34]","(3000, 5000]","(20, 31]","(120, 240]","(2, 4]",q4
30,none,single,tertiary,no,3300,no,no,cellular,21,1571,1,1,"(24, 34]","(3000, 5000]","(20, 31]","(1200, 5000]","(0, 1]",q4
59,management,divorced,tertiary,no,7813,yes,no,cellular,21,75,1,0,"(45, 59]","(5000, 10000]","(20, 31]","(60, 120]","(0, 1]",q4
39,other,married,secondary,no,0,no,no,cellular,21,108,7,0,"(34, 45]","(-10000, 0]","(20, 31]","(60, 120]","(6, 10]",q4
48,admin,single,secondary,no,0,no,yes,telephone,21,47,2,0,"(45, 59]","(-10000, 0]","(20, 31]","(0, 60]","(1, 2]",q4
31,management,single,tertiary,no,4718,yes,no,cellular,21,536,1,1,"(24, 34]","(3000, 5000]","(20, 31]","(360, 600]","(0, 1]",q4
31,blue-collar,single,secondary,no,1565,yes,no,cellular,21,290,6,0,"(24, 34]","(1000, 3000]","(20, 31]","(240, 360]","(4, 6]",q4
55,blue-collar,divorced,primary,no,2227,yes,no,telephone,21,148,3,0,"(45, 59]","(1000, 3000]","(20, 31]","(120, 240]","(2, 4]",q4
35,none,married,tertiary,no,259,no,yes,cellular,21,229,2,0,"(34, 45]","(200, 500]","(20, 31]","(120, 240]","(1, 2]",q4
39,management,married,secondary,no,13578,yes,no,cellular,21,185,2,0,"(34, 45]","(10000, 200000]","(20, 31]","(120, 240]","(1, 2]",q4
45,technician,married,secondary,no,0,yes,no,telephone,21,68,1,0,"(34, 45]","(-10000, 0]","(20, 31]","(60, 120]","(0, 1]",q4
32,services,married,secondary,no,1076,no,no,cellular,21,906,1,0,"(24, 34]","(1000, 3000]","(20, 31]","(900, 1200]","(0, 1]",q4
40,other,married,tertiary,no,271,yes,no,cellular,21,124,3,0,"(34, 45]","(200, 500]","(20, 31]","(120, 240]","(2, 4]",q4
50,services,married,secondary,no,57435,yes,no,cellular,21,319,3,0,"(45, 59]","(10000, 200000]","(20, 31]","(240, 360]","(2, 4]",q4
32,other,single,tertiary,no,-98,no,yes,cellular,21,157,2,0,"(24, 34]","(-10000, 0]","(20, 31]","(120, 240]","(1, 2]",q4
31,technician,married,tertiary,no,95,no,no,cellular,21,48,6,0,"(24, 34]","(0, 100]","(20, 31]","(0, 60]","(4, 6]",q4
32,blue-collar,single,secondary,no,1047,no,no,cellular,21,89,2,0,"(24, 34]","(1000, 3000]","(20, 31]","(60, 120]","(1, 2]",q4
36,management,married,tertiary,no,1619,yes,no,cellular,21,106,2,0,"(34, 45]","(1000, 3000]","(20, 31]","(60, 120]","(1, 2]",q4
32,services,single,secondary,no,11287,yes,no,cellular,21,92,7,0,"(24, 34]","(10000, 200000]","(20, 31]","(60, 120]","(6, 10]",q4
30,admin,married,secondary,no,4457,yes,no,cellular,21,566,4,1,"(24, 34]","(3000, 5000]","(20, 31]","(360, 600]","(2, 4]",q4
45,admin,single,secondary,no,946,yes,no,cellular,21,56,2,0,"(34, 45]","(500, 1000]","(20, 31]","(0, 60]","(1, 2]",q4
57,admin,divorced,secondary,no,6157,no,yes,cellular,21,45,2,0,"(45, 59]","(5000, 10000]","(20, 31]","(0, 60]","(1, 2]",q4
37,other,single,tertiary,no,65,no,no,cellular,21,20,10,0,"(34, 45]","(0, 100]","(20, 31]","(0, 60]","(6, 10]",q4
41,admin,single,secondary,no,748,no,no,telephone,21,94,7,0,"(34, 45]","(500, 1000]","(20, 31]","(60, 120]","(6, 10]",q4
44,management,married,tertiary,yes,0,yes,no,cellular,21,123,2,0,"(34, 45]","(-10000, 0]","(20, 31]","(120, 240]","(1, 2]",q4
39,management,single,tertiary,no,137,yes,no,cellular,21,408,9,0,"(34, 45]","(100, 200]","(20, 31]","(360, 600]","(6, 10]",q4
35,technician,single,tertiary,no,817,yes,no,cellular,21,12,5,0,"(34, 45]","(500, 1000]","(20, 31]","(0, 60]","(4, 6]",q4
30,admin,single,secondary,no,105,yes,no,cellular,21,75,1,0,"(24, 34]","(100, 200]","(20, 31]","(60, 120]","(0, 1]",q4
42,management,married,tertiary,no,36,no,no,cellular,21,664,3,1,"(34, 45]","(0, 100]","(20, 31]","(600, 900]","(2, 4]",q4
32,admin,married,tertiary,no,118,no,no,cellular,21,383,4,0,"(24, 34]","(100, 200]","(20, 31]","(360, 600]","(2, 4]",q4
32,management,single,secondary,no,86,yes,no,cellular,21,78,1,0,"(24, 34]","(0, 100]","(20, 31]","(60, 120]","(0, 1]",q4
33,management,married,tertiary,no,418,yes,no,cellular,21,159,1,0,"(24, 34]","(200, 500]","(20, 31]","(120, 240]","(0, 1]",q4
44,blue-collar,married,secondary,no,16178,yes,no,cellular,21,297,1,0,"(34, 45]","(10000, 200000]","(20, 31]","(240, 360]","(0, 1]",q4
57,management,divorced,tertiary,no,0,no,yes,cellular,21,61,2,0,"(45, 59]","(-10000, 0]","(20, 31]","(60, 120]","(1, 2]",q4
53,blue-collar,married,secondary,no,3036,yes,no,cellular,21,104,2,0,"(45, 59]","(3000, 5000]","(20, 31]","(60, 120]","(1, 2]",q4
40,services,single,secondary,no,5129,yes,yes,cellular,21,222,6,0,"(34, 45]","(5000, 10000]","(20, 31]","(120, 240]","(4, 6]",q4
31,technician,married,secondary,no,1230,no,no,cellular,21,7,4,0,"(24, 34]","(1000, 3000]","(20, 31]","(0, 60]","(2, 4]",q4
52,management,single,tertiary,no,5728,yes,no,cellular,21,79,3,0,"(45, 59]","(5000, 10000]","(20, 31]","(60, 120]","(2, 4]",q4
30,admin,single,secondary,no,294,yes,yes,cellular,21,527,1,0,"(24, 34]","(200, 500]","(20, 31]","(360, 600]","(0, 1]",q4
32,admin,single,tertiary,no,3816,yes,no,cellular,21,53,3,0,"(24, 34]","(3000, 5000]","(20, 31]","(0, 60]","(2, 4]",q4
57,none,married,primary,no,3367,no,no,telephone,21,126,1,0,"(45, 59]","(3000, 5000]","(20, 31]","(120, 240]","(0, 1]",q4
40,management,married,tertiary,no,1584,yes,no,telephone,21,661,1,0,"(34, 45]","(1000, 3000]","(20, 31]","(600, 900]","(0, 1]",q4
52,management,married,tertiary,no,1065,yes,yes,cellular,21,224,2,0,"(45, 59]","(1000, 3000]","(20, 31]","(120, 240]","(1, 2]",q4
36,management,single,tertiary,no,7,no,no,unknown,21,20,1,0,"(34, 45]","(0, 100]","(20, 31]","(0, 60]","(0, 1]",q4
49,services,married,secondary,no,66,yes,yes,cellular,21,59,4,0,"(45, 59]","(0, 100]","(20, 31]","(0, 60]","(2, 4]",q4
36,management,single,tertiary,no,72,yes,yes,cellular,21,10,7,0,"(34, 45]","(0, 100]","(20, 31]","(0, 60]","(6, 10]",q4
30,blue-collar,married,secondary,no,618,no,no,cellular,21,78,6,0,"(24, 34]","(500, 1000]","(20, 31]","(60, 120]","(4, 6]",q4
34,none,married,secondary,no,6438,yes,no,cellular,21,21,7,0,"(24, 34]","(5000, 10000]","(20, 31]","(0, 60]","(6, 10]",q4
57,management,married,tertiary,no,3431,yes,no,cellular,21,55,2,0,"(45, 59]","(3000, 5000]","(20, 31]","(0, 60]","(1, 2]",q4
45,technician,married,secondary,no,2403,no,no,cellular,21,207,1,0,"(34, 45]","(1000, 3000]","(20, 31]","(120, 240]","(0, 1]",q4
47,admin,married,unknown,no,0,yes,no,cellular,21,85,1,0,"(45, 59]","(-10000, 0]","(20, 31]","(60, 120]","(0, 1]",q4
41,management,married,primary,no,102,yes,yes,cellular,21,188,1,0,"(34, 45]","(100, 200]","(20, 31]","(120, 240]","(0, 1]",q4
34,other,married,secondary,no,1434,no,no,cellular,21,50,2,0,"(24, 34]","(1000, 3000]","(20, 31]","(0, 60]","(1, 2]",q4
32,other,single,tertiary,no,23663,yes,no,cellular,21,103,2,0,"(24, 34]","(10000, 200000]","(20, 31]","(60, 120]","(1, 2]",q4
57,technician,divorced,secondary,no,2352,yes,no,cellular,21,757,2,0,"(45, 59]","(1000, 3000]","(20, 31]","(600, 900]","(1, 2]",q4
41,management,married,secondary,no,0,no,no,cellular,21,624,1,0,"(34, 45]","(-10000, 0]","(20, 31]","(600, 900]","(0, 1]",q4
57,none,married,primary,no,5010,no,no,cellular,21,570,4,0,"(45, 59]","(5000, 10000]","(20, 31]","(360, 600]","(2, 4]",q4
40,management,married,secondary,no,4025,yes,no,cellular,21,139,2,0,"(34, 45]","(3000, 5000]","(20, 31]","(120, 240]","(1, 2]",q4
47,management,married,tertiary,no,7708,yes,no,cellular,21,157,5,0,"(45, 59]","(5000, 10000]","(20, 31]","(120, 240]","(4, 6]",q4
49,management,married,tertiary,no,22520,no,no,cellular,21,579,9,1,"(45, 59]","(10000, 200000]","(20, 31]","(360, 600]","(6, 10]",q4
51,management,married,tertiary,no,4,yes,no,cellular,21,58,2,0,"(45, 59]","(0, 100]","(20, 31]","(0, 60]","(1, 2]",q4
42,blue-collar,married,secondary,no,0,yes,no,cellular,21,328,6,0,"(34, 45]","(-10000, 0]","(20, 31]","(240, 360]","(4, 6]",q4
32,management,divorced,tertiary,no,874,no,no,cellular,21,366,3,0,"(24, 34]","(500, 1000]","(20, 31]","(360, 600]","(2, 4]",q4
35,none,married,primary,no,3285,no,no,cellular,21,1555,2,1,"(34, 45]","(3000, 5000]","(20, 31]","(1200, 5000]","(1, 2]",q4
59,none,single,primary,no,7724,no,no,cellular,21,373,3,1,"(45, 59]","(5000, 10000]","(20, 31]","(360, 600]","(2, 4]",q4
37,blue-collar,married,primary,no,2120,yes,no,cellular,21,150,4,0,"(34, 45]","(1000, 3000]","(20, 31]","(120, 240]","(2, 4]",q4
31,other,married,secondary,no,111,no,no,cellular,21,504,2,1,"(24, 34]","(100, 200]","(20, 31]","(360, 600]","(1, 2]",q4
43,management,married,tertiary,no,1751,yes,no,cellular,21,146,4,0,"(34, 45]","(1000, 3000]","(20, 31]","(120, 240]","(2, 4]",q4
57,other,divorced,secondary,no,4969,no,no,cellular,21,655,2,0,"(45, 59]","(3000, 5000]","(20, 31]","(600, 900]","(1, 2]",q4
43,technician,married,primary,no,201,no,no,cellular,21,69,2,0,"(34, 45]","(200, 500]","(20, 31]","(60, 120]","(1, 2]",q4
41,blue-collar,married,secondary,no,1539,yes,no,cellular,21,139,6,0,"(34, 45]","(1000, 3000]","(20, 31]","(120, 240]","(4, 6]",q4
31,admin,single,secondary,no,144,yes,no,cellular,21,51,2,0,"(24, 34]","(100, 200]","(20, 31]","(0, 60]","(1, 2]",q4
